Namespace(activation='maxmin', batch_size=500, block_size=4, conv_layer='soc', data_dir='./cifar-data', dataset='cifar10', epochs=400, eval_num=100, init_channels=32, lln=False, loss='l1', loss_scale='1.0', lr_drop=200, lr_max=0.2, lr_min=0.0001, momentum=0.9, n=15000, opt_level='O2', out_dir='ISO_cifar10_l1_4_soc_32_maxmin', seed=0, weight_decay=0.0005, workers=4)
Epoch 	 Seconds 	 LR 	 Train Loss
198 	 15.0 	 0.0432 	 -3.0298
199 	 15.1 	 0.0432 	 -3.1077
200 	 16.0 	 0.0432 	 -3.1590
201 	 15.3 	 0.0432 	 -3.2011
202 	 15.1 	 0.0432 	 -3.2642
203 	 15.8 	 0.0432 	 -3.2985
204 	 15.1 	 0.0432 	 -3.3553
205 	 15.1 	 0.0432 	 -3.4157
206 	 15.9 	 0.0432 	 -3.4807
207 	 15.1 	 0.0432 	 -3.4989
208 	 15.2 	 0.0432 	 -3.4852
209 	 15.2 	 0.0432 	 -3.5446
210 	 15.9 	 0.0432 	 -3.5309
211 	 15.1 	 0.0432 	 -3.6443
212 	 15.2 	 0.0432 	 -3.5903
213 	 15.9 	 0.0432 	 -3.6979
214 	 15.1 	 0.0432 	 -3.6844
215 	 15.1 	 0.0432 	 -3.6534
216 	 15.8 	 0.0432 	 -3.7399
217 	 15.1 	 0.0432 	 -3.8164
218 	 15.1 	 0.0432 	 -3.9160
219 	 15.1 	 0.0432 	 -3.9180
220 	 15.9 	 0.0432 	 -3.9392
221 	 15.0 	 0.0432 	 -3.9068
222 	 15.1 	 0.0432 	 -3.9236
223 	 15.9 	 0.0432 	 -3.9685
224 	 15.1 	 0.0432 	 -4.0523
225 	 15.1 	 0.0432 	 -4.0456
226 	 15.9 	 0.0432 	 -4.0629
227 	 15.1 	 0.0432 	 -4.0427
228 	 15.1 	 0.0432 	 -4.1716
229 	 15.1 	 0.0432 	 -4.1750
230 	 15.9 	 0.0432 	 -4.2109
231 	 15.1 	 0.0432 	 -4.2796
232 	 15.1 	 0.0432 	 -4.2029
233 	 15.9 	 0.0432 	 -4.2164
234 	 15.1 	 0.0432 	 -4.2858
235 	 15.1 	 0.0432 	 -4.3127
236 	 15.9 	 0.0432 	 -4.4633
237 	 15.1 	 0.0432 	 -4.3993
238 	 15.1 	 0.0432 	 -4.4151
239 	 15.1 	 0.0432 	 -4.4523
240 	 15.9 	 0.0432 	 -4.4467
241 	 15.1 	 0.0432 	 -4.4853
242 	 15.1 	 0.0432 	 -4.5277
243 	 15.9 	 0.0432 	 -4.5336
244 	 15.1 	 0.0432 	 -4.6196
245 	 15.1 	 0.0432 	 -4.5632
246 	 15.9 	 0.0432 	 -4.5872
247 	 15.1 	 0.0432 	 -4.6737
248 	 15.1 	 0.0432 	 -4.7054
249 	 15.1 	 0.0432 	 -4.7761
250 	 16.0 	 0.0432 	 -4.7292
251 	 15.2 	 0.0432 	 -4.7314
252 	 15.1 	 0.0432 	 -4.7457
253 	 15.9 	 0.0432 	 -4.8067
254 	 15.1 	 0.0432 	 -4.8499
255 	 15.1 	 0.0432 	 -4.8152
256 	 15.9 	 0.0432 	 -4.8077
257 	 15.1 	 0.0432 	 -4.9321
258 	 15.1 	 0.0432 	 -4.8701
259 	 15.1 	 0.0432 	 -4.9947
260 	 15.9 	 0.0432 	 -5.0135
261 	 15.1 	 0.0432 	 -4.9365
262 	 15.1 	 0.0432 	 -4.9912
263 	 15.9 	 0.0432 	 -5.0324
264 	 15.1 	 0.0432 	 -5.0712
265 	 15.1 	 0.0432 	 -5.0459
266 	 15.9 	 0.0432 	 -5.0548
267 	 15.1 	 0.0432 	 -5.1158
268 	 15.1 	 0.0432 	 -5.0874
269 	 15.1 	 0.0432 	 -5.1016
270 	 16.0 	 0.0432 	 -5.1721
271 	 15.1 	 0.0432 	 -5.0523
272 	 15.1 	 0.0432 	 -5.1293
273 	 15.9 	 0.0432 	 -5.1230
274 	 15.1 	 0.0432 	 -5.1827
275 	 15.1 	 0.0432 	 -5.2237
276 	 15.9 	 0.0432 	 -5.2795
277 	 15.1 	 0.0432 	 -5.2867
278 	 15.1 	 0.0432 	 -5.3300
279 	 15.1 	 0.0432 	 -5.2746
280 	 15.9 	 0.0432 	 -5.3590
281 	 15.1 	 0.0432 	 -5.3219
282 	 15.1 	 0.0432 	 -5.3209
283 	 15.9 	 0.0432 	 -5.3681
284 	 15.1 	 0.0432 	 -5.4681
285 	 15.1 	 0.0432 	 -5.4729
286 	 16.0 	 0.0432 	 -5.4359
287 	 15.1 	 0.0432 	 -5.4921
288 	 15.1 	 0.0432 	 -5.4614
289 	 15.1 	 0.0432 	 -5.4215
290 	 15.9 	 0.0432 	 -5.5138
291 	 15.1 	 0.0432 	 -5.5778
292 	 15.1 	 0.0432 	 -5.5005
293 	 15.9 	 0.0432 	 -5.5145
294 	 15.1 	 0.0432 	 -5.6285
295 	 15.1 	 0.0432 	 -5.5962
296 	 15.9 	 0.0432 	 -5.6040
297 	 15.1 	 0.0432 	 -5.6486
298 	 15.1 	 0.0432 	 -5.6349
299 	 15.1 	 0.0432 	 -5.6479
300 	 15.9 	 0.0432 	 -5.7058
301 	 15.0 	 0.0432 	 -5.7572
302 	 15.1 	 0.0432 	 -5.7095
303 	 15.9 	 0.0432 	 -5.6480
304 	 15.1 	 0.0432 	 -5.8076
305 	 15.1 	 0.0432 	 -5.7122
306 	 15.9 	 0.0432 	 -5.7550
307 	 15.0 	 0.0432 	 -5.7334
308 	 15.1 	 0.0432 	 -5.7830
309 	 15.1 	 0.0432 	 -5.8460
310 	 15.9 	 0.0432 	 -5.8452
311 	 15.1 	 0.0432 	 -5.8726
312 	 15.1 	 0.0432 	 -5.8575
313 	 15.9 	 0.0432 	 -5.9123
314 	 15.1 	 0.0432 	 -5.9591
315 	 15.0 	 0.0432 	 -5.8953
316 	 15.9 	 0.0432 	 -5.9301
317 	 15.1 	 0.0432 	 -5.9326
318 	 15.0 	 0.0432 	 -5.9556
319 	 15.2 	 0.0432 	 -5.8899
320 	 15.9 	 0.0432 	 -5.9511
321 	 15.1 	 0.0432 	 -5.9158
322 	 15.1 	 0.0432 	 -6.0032
323 	 15.9 	 0.0432 	 -5.8918
324 	 15.1 	 0.0432 	 -5.9442
325 	 15.1 	 0.0432 	 -6.0579
326 	 15.9 	 0.0432 	 -5.9909
327 	 15.1 	 0.0432 	 -6.0234
328 	 15.1 	 0.0432 	 -5.5542
329 	 15.0 	 0.0432 	 -6.0761
330 	 15.9 	 0.0432 	 -6.0881
331 	 15.1 	 0.0432 	 -6.2223
332 	 15.1 	 0.0432 	 -6.1580
333 	 15.9 	 0.0432 	 -6.1063
334 	 15.1 	 0.0432 	 -6.1371
335 	 15.0 	 0.0432 	 -6.1802
336 	 15.9 	 0.0432 	 -6.0687
337 	 15.1 	 0.0432 	 -6.2153
338 	 15.1 	 0.0432 	 -6.1886
339 	 15.1 	 0.0432 	 -6.2129
340 	 15.9 	 0.0432 	 -6.2462
341 	 15.1 	 0.0432 	 -6.1845
342 	 15.1 	 0.0432 	 -6.1818
343 	 15.9 	 0.0432 	 -6.1893
344 	 15.1 	 0.0432 	 -6.2645
345 	 15.0 	 0.0432 	 -6.2419
346 	 15.9 	 0.0432 	 -6.2917
347 	 15.1 	 0.0432 	 -6.1618
348 	 15.1 	 0.0432 	 -6.1311
349 	 15.1 	 0.0432 	 -6.1750
350 	 15.9 	 0.0432 	 -6.3337
351 	 15.1 	 0.0432 	 -6.3976
352 	 15.1 	 0.0432 	 -6.4090
353 	 15.9 	 0.0432 	 -6.2498
354 	 15.1 	 0.0432 	 -6.3523
355 	 15.1 	 0.0432 	 -6.3808
356 	 15.9 	 0.0432 	 -6.3040
357 	 15.1 	 0.0432 	 -6.2850
358 	 15.1 	 0.0432 	 -6.4437
359 	 15.0 	 0.0432 	 -6.4445
360 	 15.9 	 0.0432 	 -6.4645
361 	 15.1 	 0.0432 	 -6.3970
362 	 15.1 	 0.0432 	 -6.4487
363 	 15.9 	 0.0432 	 -6.4941
364 	 15.1 	 0.0432 	 -6.4966
365 	 15.1 	 0.0432 	 -6.5359
366 	 15.9 	 0.0432 	 -6.5793
367 	 15.1 	 0.0432 	 -6.5152
368 	 15.1 	 0.0432 	 -6.5036
369 	 15.1 	 0.0432 	 -6.5338
370 	 15.9 	 0.0432 	 -6.4921
371 	 15.1 	 0.0432 	 -6.5784
372 	 15.1 	 0.0432 	 -6.5539
373 	 15.9 	 0.0432 	 -6.5460
374 	 15.1 	 0.0432 	 -6.6013
375 	 15.2 	 0.0432 	 -6.6181
376 	 15.9 	 0.0432 	 -6.5339
377 	 15.1 	 0.0432 	 -6.5142
378 	 15.1 	 0.0432 	 -6.6651
379 	 15.0 	 0.0432 	 -6.5560
380 	 15.9 	 0.0432 	 -6.5966
381 	 15.1 	 0.0432 	 -6.6453
382 	 15.1 	 0.0432 	 -6.5240
383 	 15.8 	 0.0432 	 -6.6444
384 	 15.1 	 0.0432 	 -6.7007
385 	 15.1 	 0.0432 	 -6.6794
386 	 15.9 	 0.0432 	 -6.6458
387 	 15.1 	 0.0432 	 -6.6560
388 	 15.0 	 0.0432 	 -6.7481
389 	 15.2 	 0.0432 	 -6.7463
390 	 15.9 	 0.0432 	 -6.7256
391 	 15.1 	 0.0432 	 -6.7266
392 	 15.0 	 0.0432 	 -6.7446
393 	 15.9 	 0.0432 	 -6.6322
394 	 15.1 	 0.0432 	 -6.7480
395 	 15.0 	 0.0432 	 -6.7572
396 	 15.9 	 0.0432 	 -6.6768
397 	 15.1 	 0.0432 	 -6.7566
398 	 15.1 	 0.0432 	 -6.7448
399 	 15.1 	 0.0432 	 -6.6683
Total train time: 111.3639 minutes
