Namespace(activation='maxmin', batch_size=128, block_size=4, conv_layer='soc', data_dir='./cifar-data', dataset='cifar10', epochs=200, epsilon=36, gamma=0.0, init_channels=32, lln=False, loss_scale='1.0', lr_max=0.1, lr_min=0.0, momentum=0.9, n=4000, opt_level='O2', out_dir='LipConvnet_cifar10_n=4000_4_soc_32_maxmin_cr0.0', seed=0, weight_decay=0.0005)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Test Loss 	 
123 	 13.5 	 0.0100 	 -0.9046 	 -0.7972
124 	 13.4 	 0.0100 	 -0.7535 	 -0.7225
125 	 14.2 	 0.0100 	 -0.8626 	 -0.6782
126 	 13.4 	 0.0100 	 -0.7972 	 -0.8439
127 	 13.4 	 0.0100 	 -0.8164 	 -0.9381
128 	 14.2 	 0.0100 	 -0.9858 	 -0.7493
129 	 13.4 	 0.0100 	 -0.8861 	 -0.8942
130 	 13.5 	 0.0100 	 -0.8283 	 -0.6678
131 	 14.2 	 0.0100 	 -1.0347 	 -0.7753
132 	 13.5 	 0.0100 	 -0.9072 	 -0.7478
133 	 13.4 	 0.0100 	 -0.8650 	 -1.0815
134 	 15.2 	 0.0100 	 -0.7823 	 -1.1064
135 	 13.5 	 0.0100 	 -1.0649 	 -0.8428
136 	 13.4 	 0.0100 	 -0.7662 	 -0.7013
137 	 14.3 	 0.0100 	 -1.0985 	 -0.8623
138 	 13.5 	 0.0100 	 -0.8299 	 -0.8868
139 	 13.5 	 0.0100 	 -0.9497 	 -0.7453
140 	 14.2 	 0.0100 	 -1.1363 	 -0.8059
141 	 13.4 	 0.0100 	 -0.9339 	 -0.6862
142 	 13.4 	 0.0100 	 -0.8950 	 -0.7523
143 	 14.3 	 0.0100 	 -1.1106 	 -0.7840
144 	 13.5 	 0.0100 	 -0.7848 	 -0.7586
145 	 13.4 	 0.0100 	 -0.8725 	 -0.7562
146 	 14.2 	 0.0100 	 -0.8167 	 -0.7173
147 	 13.4 	 0.0100 	 -0.8719 	 -0.7837
148 	 13.5 	 0.0100 	 -0.9299 	 -1.0034
149 	 14.2 	 0.0010 	 -0.9691 	 -1.1315
150 	 14.2 	 0.0010 	 -0.9505 	 -0.9892
151 	 13.5 	 0.0010 	 -0.9417 	 -0.7721
152 	 13.4 	 0.0010 	 -0.9254 	 -0.8913
153 	 14.2 	 0.0010 	 -0.9777 	 -0.7973
154 	 13.4 	 0.0010 	 -1.2295 	 -0.9956
155 	 13.4 	 0.0010 	 -0.9865 	 -0.6372
156 	 14.3 	 0.0010 	 -0.9192 	 -0.7759
157 	 13.5 	 0.0010 	 -0.8847 	 -1.0351
158 	 13.5 	 0.0010 	 -1.0610 	 -1.0883
159 	 14.2 	 0.0010 	 -0.7811 	 -0.8605
160 	 13.5 	 0.0010 	 -0.9811 	 -0.8216
161 	 13.4 	 0.0010 	 -0.9814 	 -1.0270
162 	 14.3 	 0.0010 	 -1.0618 	 -0.8376
163 	 13.4 	 0.0010 	 -0.9935 	 -0.8465
164 	 13.4 	 0.0010 	 -0.8818 	 -0.8659
165 	 14.3 	 0.0010 	 -0.8290 	 -0.9293
166 	 13.5 	 0.0010 	 -0.9403 	 -0.7009
167 	 13.5 	 0.0010 	 -1.0591 	 -1.0810
168 	 14.3 	 0.0010 	 -0.8950 	 -0.6935
169 	 13.4 	 0.0010 	 -0.9771 	 -0.8235
170 	 13.5 	 0.0010 	 -0.9228 	 -0.7975
171 	 14.3 	 0.0010 	 -0.7435 	 -0.9831
172 	 13.5 	 0.0010 	 -0.7521 	 -0.9578
173 	 13.4 	 0.0010 	 -1.0070 	 -0.8661
174 	 13.4 	 0.0010 	 -0.8428 	 -1.0040
175 	 14.2 	 0.0010 	 -0.9217 	 -0.8681
176 	 13.5 	 0.0010 	 -0.9232 	 -0.7918
177 	 13.5 	 0.0010 	 -0.9519 	 -0.7842
178 	 14.3 	 0.0010 	 -1.0665 	 -0.6693
179 	 13.5 	 0.0010 	 -0.9156 	 -0.9199
180 	 13.5 	 0.0010 	 -0.9038 	 -0.9402
181 	 14.3 	 0.0010 	 -0.6903 	 -0.8197
182 	 13.4 	 0.0010 	 -1.0299 	 -0.9086
183 	 13.4 	 0.0010 	 -0.8627 	 -0.8616
184 	 14.3 	 0.0010 	 -0.7398 	 -0.8489
185 	 13.4 	 0.0010 	 -0.8409 	 -0.7609
186 	 13.4 	 0.0010 	 -0.9363 	 -0.7388
187 	 14.3 	 0.0010 	 -0.9014 	 -0.8581
188 	 13.4 	 0.0010 	 -1.0362 	 -0.6787
189 	 13.5 	 0.0010 	 -0.8647 	 -0.9727
190 	 14.3 	 0.0010 	 -0.9761 	 -0.6047
191 	 13.5 	 0.0010 	 -0.7179 	 -1.0635
192 	 13.5 	 0.0010 	 -0.9066 	 -0.8359
193 	 14.2 	 0.0010 	 -1.0866 	 -0.6808
194 	 13.4 	 0.0010 	 -0.7986 	 -1.0016
195 	 13.5 	 0.0010 	 -0.9223 	 -0.8661
196 	 14.2 	 0.0010 	 -0.9790 	 -0.9472
197 	 13.4 	 0.0010 	 -0.7887 	 -0.7576
198 	 13.5 	 0.0010 	 -1.0484 	 -1.0579
199 	 13.5 	 0.0010 	 -0.9808 	 -0.7932
Total train time: 51.9402 minutes
Best Epoch 	 Test Loss 	 Test Time
149 	 -0.6835 	 4.1838
Last Epoch 	 Test Loss 	 Test Time
199 	 -0.8725 	 4.1620
